"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"2500","Midwest","MO","full-year","hunt","participants","age",2016,"35-44",89386,"NONE",NA
"2501","Midwest","MO","full-year","hunt","participants","age",2017,"35-44",88927,"NONE",NA
"2502","Midwest","MO","full-year","hunt","participants","age",2018,"35-44",88745,"NONE",NA
"2503","Midwest","MO","full-year","hunt","participants","age",2010,"45-54",118007,"NONE",NA
"2504","Midwest","MO","full-year","hunt","participants","age",2011,"45-54",115496,"NONE",NA
"2505","Midwest","MO","full-year","hunt","participants","age",2012,"45-54",113435,"NONE",NA
"2506","Midwest","MO","full-year","hunt","participants","age",2013,"45-54",110232,"NONE",NA
"2507","Midwest","MO","full-year","hunt","participants","age",2014,"45-54",107428,"NONE",NA
"2508","Midwest","MO","full-year","hunt","participants","age",2015,"45-54",104766,"NONE",NA
"2509","Midwest","MO","full-year","hunt","participants","age",2016,"45-54",100247,"NONE",NA
"2510","Midwest","MO","full-year","hunt","participants","age",2017,"45-54",96101,"NONE",NA
"2511","Midwest","MO","full-year","hunt","participants","age",2018,"45-54",91214,"NONE",NA
"2512","Midwest","MO","full-year","hunt","participants","age",2010,"55-64",83649,"NONE",NA
"2513","Midwest","MO","full-year","hunt","participants","age",2011,"55-64",85632,"NONE",NA
"2514","Midwest","MO","full-year","hunt","participants","age",2012,"55-64",88162,"NONE",NA
"2515","Midwest","MO","full-year","hunt","participants","age",2013,"55-64",90130,"NONE",NA
"2516","Midwest","MO","full-year","hunt","participants","age",2014,"55-64",92714,"NONE",NA
"2517","Midwest","MO","full-year","hunt","participants","age",2015,"55-64",94880,"NONE",NA
"2518","Midwest","MO","full-year","hunt","participants","age",2016,"55-64",96463,"NONE",NA
"2519","Midwest","MO","full-year","hunt","participants","age",2017,"55-64",97426,"NONE",NA
"2520","Midwest","MO","full-year","hunt","participants","age",2018,"55-64",97586,"NONE",NA
"2521","Midwest","MO","full-year","hunt","participants - recruited","all",2014,"all",48143,"NONE",NA
"2522","Midwest","MO","full-year","hunt","participants - recruited","all",2015,"all",47098,"NONE",NA
"2523","Midwest","MO","full-year","hunt","participants - recruited","all",2016,"all",45415,"NONE",NA
"2524","Midwest","MO","full-year","hunt","participants - recruited","all",2017,"all",45162,"NONE",NA
"2525","Midwest","MO","full-year","hunt","participants - recruited","all",2018,"all",43516,"NONE",NA
"2526","Midwest","MO","full-year","hunt","participants - recruited","residency",2014,"resident",32335,"NONE",NA
"2527","Midwest","MO","full-year","hunt","participants - recruited","residency",2015,"resident",30322,"NONE",NA
"2528","Midwest","MO","full-year","hunt","participants - recruited","residency",2016,"resident",28540,"NONE",NA
"2529","Midwest","MO","full-year","hunt","participants - recruited","residency",2017,"resident",28057,"NONE",NA
"2530","Midwest","MO","full-year","hunt","participants - recruited","residency",2018,"resident",26419,"NONE",NA
"2531","Midwest","MO","full-year","hunt","participants - recruited","residency",2014,"nonresident",15808,"NONE",NA
"2532","Midwest","MO","full-year","hunt","participants - recruited","residency",2015,"nonresident",16776,"NONE",NA
"2533","Midwest","MO","full-year","hunt","participants - recruited","residency",2016,"nonresident",16875,"NONE",NA
"2534","Midwest","MO","full-year","hunt","participants - recruited","residency",2017,"nonresident",17105,"NONE",NA
"2535","Midwest","MO","full-year","hunt","participants - recruited","residency",2018,"nonresident",17097,"NONE",NA
"2536","Midwest","MO","full-year","hunt","participants - recruited","gender",2014,"male",36629,"NONE",NA
"2537","Midwest","MO","full-year","hunt","participants - recruited","gender",2015,"male",36179,"NONE",NA
"2538","Midwest","MO","full-year","hunt","participants - recruited","gender",2016,"male",35195,"NONE",NA
"2539","Midwest","MO","full-year","hunt","participants - recruited","gender",2017,"male",35232,"NONE",NA
"2540","Midwest","MO","full-year","hunt","participants - recruited","gender",2018,"male",34527,"NONE",NA
"2541","Midwest","MO","full-year","hunt","participants - recruited","gender",2014,"female",11514,"NONE",NA
"2542","Midwest","MO","full-year","hunt","participants - recruited","gender",2015,"female",10919,"NONE",NA
"2543","Midwest","MO","full-year","hunt","participants - recruited","gender",2016,"female",10220,"NONE",NA
"2544","Midwest","MO","full-year","hunt","participants - recruited","gender",2017,"female",9930,"NONE",NA
"2545","Midwest","MO","full-year","hunt","participants - recruited","gender",2018,"female",8989,"NONE",NA
"2546","Midwest","MO","full-year","hunt","participants - recruited","age",2014,"18-24",8718,"NONE",NA
"2547","Midwest","MO","full-year","hunt","participants - recruited","age",2015,"18-24",8172,"NONE",NA
"2548","Midwest","MO","full-year","hunt","participants - recruited","age",2016,"18-24",7684,"NONE",NA
"2549","Midwest","MO","full-year","hunt","participants - recruited","age",2017,"18-24",7992,"NONE",NA
"2550","Midwest","MO","full-year","hunt","participants - recruited","age",2018,"18-24",7484,"NONE",NA
"2551","Midwest","MO","full-year","hunt","participants - recruited","age",2014,"25-34",12882,"NONE",NA
"2552","Midwest","MO","full-year","hunt","participants - recruited","age",2015,"25-34",12480,"NONE",NA
"2553","Midwest","MO","full-year","hunt","participants - recruited","age",2016,"25-34",12001,"NONE",NA
"2554","Midwest","MO","full-year","hunt","participants - recruited","age",2017,"25-34",11969,"NONE",NA
"2555","Midwest","MO","full-year","hunt","participants - recruited","age",2018,"25-34",11653,"NONE",NA
"2556","Midwest","MO","full-year","hunt","participants - recruited","age",2014,"35-44",9869,"NONE",NA
"2557","Midwest","MO","full-year","hunt","participants - recruited","age",2015,"35-44",9845,"NONE",NA
"2558","Midwest","MO","full-year","hunt","participants - recruited","age",2016,"35-44",9116,"NONE",NA
"2559","Midwest","MO","full-year","hunt","participants - recruited","age",2017,"35-44",9161,"NONE",NA
"2560","Midwest","MO","full-year","hunt","participants - recruited","age",2018,"35-44",9147,"NONE",NA
"2561","Midwest","MO","full-year","hunt","participants - recruited","age",2014,"45-54",9534,"NONE",NA
"2562","Midwest","MO","full-year","hunt","participants - recruited","age",2015,"45-54",9449,"NONE",NA
"2563","Midwest","MO","full-year","hunt","participants - recruited","age",2016,"45-54",9001,"NONE",NA
"2564","Midwest","MO","full-year","hunt","participants - recruited","age",2017,"45-54",8652,"NONE",NA
"2565","Midwest","MO","full-year","hunt","participants - recruited","age",2018,"45-54",7949,"NONE",NA
"2566","Midwest","MO","full-year","hunt","participants - recruited","age",2014,"55-64",7140,"NONE",NA
"2567","Midwest","MO","full-year","hunt","participants - recruited","age",2015,"55-64",7152,"NONE",NA
"2568","Midwest","MO","full-year","hunt","participants - recruited","age",2016,"55-64",7614,"NONE",NA
"2569","Midwest","MO","full-year","hunt","participants - recruited","age",2017,"55-64",7387,"NONE",NA
"2570","Midwest","MO","full-year","hunt","participants - recruited","age",2018,"55-64",7283,"NONE",NA
"2571","Midwest","MO","full-year","hunt","churn","all",2010,"all",0.206346744767724,"NONE",NA
"2572","Midwest","MO","full-year","hunt","churn","all",2011,"all",0.204699327448885,"NONE",NA
"2573","Midwest","MO","full-year","hunt","churn","all",2012,"all",0.201638966877612,"NONE",NA
"2574","Midwest","MO","full-year","hunt","churn","all",2013,"all",0.205794866637614,"NONE",NA
"2575","Midwest","MO","full-year","hunt","churn","all",2014,"all",0.207768776547998,"NONE",NA
"2576","Midwest","MO","full-year","hunt","churn","all",2015,"all",0.210964501347529,"NONE",NA
"2577","Midwest","MO","full-year","hunt","churn","all",2016,"all",0.220324195662776,"NONE",NA
"2578","Midwest","MO","full-year","hunt","churn","all",2017,"all",0.217576990786255,"NONE",NA
"2579","Midwest","MO","full-year","hunt","churn","all",2018,"all",0.218320571802999,"NONE",NA
"2580","Midwest","MO","full-year","hunt","churn","residency",2010,"resident",0.176942685355188,"NONE",NA
"2581","Midwest","MO","full-year","hunt","churn","residency",2011,"resident",0.176649591847244,"NONE",NA
"2582","Midwest","MO","full-year","hunt","churn","residency",2012,"resident",0.174132272770982,"NONE",NA
"2583","Midwest","MO","full-year","hunt","churn","residency",2013,"resident",0.177731345328564,"NONE",NA
"2584","Midwest","MO","full-year","hunt","churn","residency",2014,"resident",0.180572523187287,"NONE",NA
"2585","Midwest","MO","full-year","hunt","churn","residency",2015,"resident",0.182632937734979,"NONE",NA
"2586","Midwest","MO","full-year","hunt","churn","residency",2016,"resident",0.190135513195098,"NONE",NA
"2587","Midwest","MO","full-year","hunt","churn","residency",2017,"resident",0.186330638172049,"NONE",NA
"2588","Midwest","MO","full-year","hunt","churn","residency",2018,"resident",0.186102603071194,"NONE",NA
"2589","Midwest","MO","full-year","hunt","churn","residency",2010,"nonresident",0.516557477735694,"NONE",NA
"2590","Midwest","MO","full-year","hunt","churn","residency",2011,"nonresident",0.508484928960297,"NONE",NA
"2591","Midwest","MO","full-year","hunt","churn","residency",2012,"nonresident",0.499027003971956,"NONE",NA
"2592","Midwest","MO","full-year","hunt","churn","residency",2013,"nonresident",0.501819495702893,"NONE",NA
"2593","Midwest","MO","full-year","hunt","churn","residency",2014,"nonresident",0.488304683167818,"NONE",NA
"2594","Midwest","MO","full-year","hunt","churn","residency",2015,"nonresident",0.48675188149564,"NONE",NA
"2595","Midwest","MO","full-year","hunt","churn","residency",2016,"nonresident",0.495585438739473,"NONE",NA
"2596","Midwest","MO","full-year","hunt","churn","residency",2017,"nonresident",0.48948582582849,"NONE",NA
"2597","Midwest","MO","full-year","hunt","churn","residency",2018,"nonresident",0.486548343913288,"NONE",NA
"2598","Midwest","MO","full-year","hunt","churn","gender",2010,"male",0.191481268274622,"NONE",NA
"2599","Midwest","MO","full-year","hunt","churn","gender",2011,"male",0.189692485263201,"NONE",NA
"2600","Midwest","MO","full-year","hunt","churn","gender",2012,"male",0.186959200064461,"NONE",NA
"2601","Midwest","MO","full-year","hunt","churn","gender",2013,"male",0.189979052901134,"NONE",NA
"2602","Midwest","MO","full-year","hunt","churn","gender",2014,"male",0.192154700994055,"NONE",NA
"2603","Midwest","MO","full-year","hunt","churn","gender",2015,"male",0.194785236190783,"NONE",NA
"2604","Midwest","MO","full-year","hunt","churn","gender",2016,"male",0.202984362631775,"NONE",NA
"2605","Midwest","MO","full-year","hunt","churn","gender",2017,"male",0.201144699804217,"NONE",NA
"2606","Midwest","MO","full-year","hunt","churn","gender",2018,"male",0.201868611237711,"NONE",NA
"2607","Midwest","MO","full-year","hunt","churn","gender",2010,"female",0.300250608093167,"NONE",NA
"2608","Midwest","MO","full-year","hunt","churn","gender",2011,"female",0.299970952398243,"NONE",NA
"2609","Midwest","MO","full-year","hunt","churn","gender",2012,"female",0.293162378026104,"NONE",NA
"2610","Midwest","MO","full-year","hunt","churn","gender",2013,"female",0.301339285714286,"NONE",NA
"2611","Midwest","MO","full-year","hunt","churn","gender",2014,"female",0.300565156851503,"NONE",NA
"2612","Midwest","MO","full-year","hunt","churn","gender",2015,"female",0.303629738299181,"NONE",NA
"2613","Midwest","MO","full-year","hunt","churn","gender",2016,"female",0.316553047439277,"NONE",NA
"2614","Midwest","MO","full-year","hunt","churn","gender",2017,"female",0.31421383249735,"NONE",NA
"2615","Midwest","MO","full-year","hunt","churn","gender",2018,"female",0.314354412118298,"NONE",NA
"2616","Midwest","MO","full-year","hunt","churn","age",2010,"18-24",0.256144954494121,"NONE",NA
"2617","Midwest","MO","full-year","hunt","churn","age",2011,"18-24",0.25580809776405,"NONE",NA
"2618","Midwest","MO","full-year","hunt","churn","age",2012,"18-24",0.255535547552354,"NONE",NA
"2619","Midwest","MO","full-year","hunt","churn","age",2013,"18-24",0.260606356490748,"NONE",NA
"2620","Midwest","MO","full-year","hunt","churn","age",2014,"18-24",0.266582062938748,"NONE",NA
"2621","Midwest","MO","full-year","hunt","churn","age",2015,"18-24",0.272741837290525,"NONE",NA
"2622","Midwest","MO","full-year","hunt","churn","age",2016,"18-24",0.283116164820328,"NONE",NA
"2623","Midwest","MO","full-year","hunt","churn","age",2017,"18-24",0.277919016752252,"NONE",NA
"2624","Midwest","MO","full-year","hunt","churn","age",2018,"18-24",0.279414271589786,"NONE",NA
"2625","Midwest","MO","full-year","hunt","churn","age",2010,"25-34",0.218868683258121,"NONE",NA
"2626","Midwest","MO","full-year","hunt","churn","age",2011,"25-34",0.218191436675521,"NONE",NA
"2627","Midwest","MO","full-year","hunt","churn","age",2012,"25-34",0.217145790554415,"NONE",NA
"2628","Midwest","MO","full-year","hunt","churn","age",2013,"25-34",0.221197095026,"NONE",NA
"2629","Midwest","MO","full-year","hunt","churn","age",2014,"25-34",0.227165573700227,"NONE",NA
"2630","Midwest","MO","full-year","hunt","churn","age",2015,"25-34",0.232559128355036,"NONE",NA
"2631","Midwest","MO","full-year","hunt","churn","age",2016,"25-34",0.243874674184797,"NONE",NA
"2632","Midwest","MO","full-year","hunt","churn","age",2017,"25-34",0.243237067183181,"NONE",NA
"2633","Midwest","MO","full-year","hunt","churn","age",2018,"25-34",0.243694701235166,"NONE",NA
"2634","Midwest","MO","full-year","hunt","churn","age",2010,"35-44",0.201923365289454,"NONE",NA
"2635","Midwest","MO","full-year","hunt","churn","age",2011,"35-44",0.196999874208562,"NONE",NA
"2636","Midwest","MO","full-year","hunt","churn","age",2012,"35-44",0.19248465427461,"NONE",NA
"2637","Midwest","MO","full-year","hunt","churn","age",2013,"35-44",0.197473810621575,"NONE",NA
"2638","Midwest","MO","full-year","hunt","churn","age",2014,"35-44",0.198565776458952,"NONE",NA
"2639","Midwest","MO","full-year","hunt","churn","age",2015,"35-44",0.201154261057174,"NONE",NA
